source,target,weight,source_color,target_color
ITU X.236,ITU X.660,1,#7C43B5,#7C43B5
ITU X.236,ITU X.680,1,#7C43B5,#7C43B5
ITU X.236,ITU X.681,1,#7C43B5,#7C43B5
ITU X.236,ITU X.682,1,#7C43B5,#7C43B5
ITU X.236,ITU X.683,1,#7C43B5,#7C43B5
ITU X.236,ITU X.690,1,#7C43B5,#7C43B5
ITU X.236,ITU X.650,1,#7C43B5,#7C43B5
ITU X.236,ISO 7498-1,4,#7C43B5,#7C43B5
ITU X.236,ISO 8822,6,#7C43B5,#7C43B5
ITU X.236,ISO 8326,5,#7C43B5,#7C43B5
ITU X.236,ISO 9576-1,12,#7C43B5,#7C43B5
ITU X.236,ISO 10731,2,#7C43B5,#7C43B5
ITU X.236,ISO 8823-1,2,#7C43B5,#7C43B5
ITU X.236,ISO 9576-2,2,#7C43B5,#7C43B5
ITU X.236,ISO 9834,1,#7C43B5,#7C43B5
ITU X.236,ISO 8824-1,3,#7C43B5,#7C43B5
ITU X.236,ISO 8824-2,3,#7C43B5,#7C43B5
ITU X.236,ISO 8824-3,3,#7C43B5,#7C43B5
ITU X.236,ISO 8824-4,3,#7C43B5,#7C43B5
ITU X.236,ISO 8825,6,#7C43B5,#7C43B5
ITU X.236,ISO 7498-3,2,#7C43B5,#7C43B5
ITU X.245,ITU X.200,1,#7C43B5,#7C43B5
ITU X.245,ITU X.214,1,#7C43B5,#7C43B5
ITU X.245,ITU X.215,1,#7C43B5,#7C43B5
ITU X.245,ITU X.225,2,#7C43B5,#7C43B5
ITU X.245,ITU X.290,1,#7C43B5,#7C43B5
ITU X.245,ITU X.296,1,#7C43B5,#7C43B5
ITU X.245,ISO 7498-1,2,#7C43B5,#7C43B5
ITU X.245,ISO 8327-1,68,#7C43B5,#7C43B5
ITU X.245,ISO 8327-2,2,#7C43B5,#7C43B5
ITU X.245,ISO 9646-7,2,#7C43B5,#7C43B5
ITU X.245,ISO 8072,1,#7C43B5,#7C43B5
ITU X.245,ISO 8326,1,#7C43B5,#7C43B5
ITU X.245,ISO 9646-1,3,#7C43B5,#7C43B5
ITU X.246,ITU X.200,1,#7C43B5,#7C43B5
ITU X.246,ITU X.215,1,#7C43B5,#7C43B5
ITU X.246,ITU X.226,1,#7C43B5,#7C43B5
ITU X.246,ITU X.680,1,#7C43B5,#7C43B5
ITU X.246,ITU X.690,1,#7C43B5,#7C43B5
ITU X.246,ITU X.290,1,#7C43B5,#7C43B5
ITU X.246,ITU X.296,1,#7C43B5,#7C43B5
ITU X.246,ITU X.650,1,#7C43B5,#7C43B5
ITU X.246,ITU X.410,1,#7C43B5,#7C43B5
ITU X.246,ISO 8823-1,18,#7C43B5,#7C43B5
ITU X.246,ISO 7498-1,2,#7C43B5,#7C43B5
ITU X.246,ISO 8823-2,2,#7C43B5,#7C43B5
ITU X.246,ISO 9646-7,2,#7C43B5,#7C43B5
ITU X.246,ISO 8326,1,#7C43B5,#7C43B5
ITU X.246,ISO 8824-1,1,#7C43B5,#7C43B5
ITU X.246,ISO 8825,2,#7C43B5,#7C43B5
ITU X.246,ISO 9646-1,2,#7C43B5,#7C43B5
ITU X.246,ISO 7498-3,1,#7C43B5,#7C43B5
ITU X.246,ISO 9576-1,2,#7C43B5,#7C43B5
RFC 2222,RFC 2222,15,#7C43B5,#7C43B5
RFC 2222,RFC 2119,3,#7C43B5,#7C43B5
RFC 2222,RFC 2060,3,#7C43B5,#7C43B5
RFC 2222,RFC 2078,4,#7C43B5,#7C43B5
RFC 2222,RFC 1760,2,#7C43B5,#7C43B5
RFC 2222,RFC 2223,2,#7C43B5,#7C43B5
RFC 2222,RFC 1700,2,#7C43B5,#7C43B5
RFC 4422,RFC 2222,9,#7C43B5,#7C43B5
RFC 4422,RFC 4422,34,#7C43B5,#7C43B5
RFC 4422,RFC 2119,3,#7C43B5,#7C43B5
RFC 4422,RFC 4234,4,#7C43B5,#7C43B5
RFC 4422,RFC 3206,2,#7C43B5,#7C43B5
RFC 4422,RFC 2743,3,#7C43B5,#7C43B5
RFC 4422,RFC 4013,5,#7C43B5,#7C43B5
RFC 4422,RFC 4346,4,#7C43B5,#7C43B5
RFC 4422,RFC 3629,7,#7C43B5,#7C43B5
RFC 4422,RFC 3548,3,#7C43B5,#7C43B5
RFC 4422,RFC 3454,4,#7C43B5,#7C43B5
RFC 4422,RFC 2434,3,#7C43B5,#7C43B5
RFC 4422,RFC 2244,3,#7C43B5,#7C43B5
RFC 4422,RFC 4301,3,#7C43B5,#7C43B5
RFC 4514,RFC 4510,4,#7C43B5,#7C43B5
RFC 4514,RFC 4512,8,#7C43B5,#7C43B5
RFC 4514,RFC 4514,14,#7C43B5,#7C43B5
RFC 4514,RFC 4511,5,#7C43B5,#7C43B5
RFC 4514,RFC 4517,6,#7C43B5,#7C43B5
RFC 4514,RFC 3377,1,#7C43B5,#7C43B5
RFC 4514,RFC 2253,8,#7C43B5,#7C43B5
RFC 4514,RFC 2119,3,#7C43B5,#7C43B5
RFC 4514,RFC 3629,4,#7C43B5,#7C43B5
RFC 4514,RFC 4520,3,#7C43B5,#7C43B5
RFC 4514,RFC 4234,4,#7C43B5,#7C43B5
RFC 4514,RFC 4519,2,#7C43B5,#7C43B5
RFC 4514,RFC 4513,3,#7C43B5,#7C43B5
RFC 4514,RFC 2849,3,#7C43B5,#7C43B5
RFC 4514,ISO 9594-2,1,#7C43B5,#7C43B5
RFC 4514,ISO 8824-1,1,#7C43B5,#7C43B5
RFC 4514,ISO 9594-1,1,#7C43B5,#7C43B5
RFC 4514,ISO 9594-3,1,#7C43B5,#7C43B5
RFC 4514,ISO 8825,1,#7C43B5,#7C43B5
RFC 4514,ISO 10646-1,1,#7C43B5,#7C43B5
RFC 1738,RFC 1630,2,#7C43B5,#7C43B5
RFC 1738,RFC 1738,24,#7C43B5,#7C43B5
RFC 1738,RFC 1034,2,#7C43B5,#7C43B5
RFC 1738,RFC 1123,2,#7C43B5,#7C43B5
RFC 1738,RFC 959,3,#7C43B5,#7C43B5
RFC 1738,RFC 1436,3,#7C43B5,#7C43B5
RFC 1738,RFC 822,6,#7C43B5,#7C43B5
RFC 1738,RFC 1036,4,#7C43B5,#7C43B5
RFC 1738,RFC 1625,3,#7C43B5,#7C43B5
RFC 1738,RFC 977,2,#7C43B5,#7C43B5
RFC 1738,RFC 1737,1,#7C43B5,#7C43B5
RFC 3546,ITU X.509,2,#7C43B5,#7C43B5
RFC 3546,RFC 2119,2,#7C43B5,#7C43B5
RFC 3546,RFC 3546,28,#7C43B5,#7C43B5
RFC 3546,RFC 2028,1,#7C43B5,#7C43B5
RFC 3546,RFC 2104,1,#7C43B5,#7C43B5
RFC 3546,RFC 2616,1,#7C43B5,#7C43B5
RFC 3546,RFC 3490,1,#7C43B5,#7C43B5
RFC 3546,RFC 2560,1,#7C43B5,#7C43B5
RFC 3546,RFC 2585,1,#7C43B5,#7C43B5
RFC 3546,RFC 3280,1,#7C43B5,#7C43B5
RFC 3546,RFC 2246,1,#7C43B5,#7C43B5
RFC 3546,RFC 2396,1,#7C43B5,#7C43B5
RFC 3546,RFC 2279,1,#7C43B5,#7C43B5
RFC 3546,RFC 2712,1,#7C43B5,#7C43B5
RFC 3546,ISO 9594-8,2,#7C43B5,#7C43B5
RFC 3546,ISO 9594,1,#7C43B5,#7C43B5
ISO 9834-8,ITU X.660,4,#7C43B5,#7C43B5
ISO 9834-8,ITU X.680,2,#7C43B5,#7C43B5
ISO 9834-8,ITU ASN.1,1,#7C43B5,#7C43B5
ISO 9834-8,ITU X.500,1,#7C43B5,#7C43B5
ISO 9834-8,RFC 1321,4,#7C43B5,#7C43B5
ISO 9834-8,RFC 2141,2,#7C43B5,#7C43B5
ISO 9834-8,RFC 3061,1,#7C43B5,#7C43B5
ISO 9834-8,ISO 9834,5,#7C43B5,#7C43B5
ISO 9834-8,ISO 8824-1,3,#7C43B5,#7C43B5
ISO 9834-8,ISO 8802-3,4,#7C43B5,#7C43B5
ISO 9834-8,ISO 10118-3,2,#7C43B5,#7C43B5
ISO 9834-8,ISO 10646,2,#7C43B5,#7C43B5
ISO 9834-8,ISO 10118,1,#7C43B5,#7C43B5
ISO 9834-8,ISO 11578,1,#7C43B5,#7C43B5
ISO 9834-8,ISO 9594-1,1,#7C43B5,#7C43B5
ISO 9834-9,ITU X.660,3,#7C43B5,#7C43B5
ISO 9834-9,ITU X.680,2,#7C43B5,#7C43B5
ISO 9834-9,ITU X.668,6,#7C43B5,#7C43B5
ISO 9834-9,ITU Y.2213,1,#7C43B5,#7C43B5
ISO 9834-9,ITU F.771,1,#7C43B5,#7C43B5
ISO 9834-9,ITU H.621,1,#7C43B5,#7C43B5
ISO 9834-9,ISO 9834-9,13,#7C43B5,#7C43B5
ISO 9834-9,ISO 2008,6,#7C43B5,#7C43B5
ISO 9834-9,ISO 9834,4,#7C43B5,#7C43B5
ISO 9834-9,ISO 8824-1,2,#7C43B5,#7C43B5
ISO 9834-9,ISO 15962,1,#7C43B5,#7C43B5
RFC 3406,RFC 2141,5,#7C43B5,#7C43B5
RFC 3406,RFC 3401,5,#7C43B5,#7C43B5
RFC 3406,RFC 3405,4,#7C43B5,#7C43B5
RFC 3406,RFC 2288,3,#7C43B5,#7C43B5
RFC 3406,RFC 3406,21,#7C43B5,#7C43B5
RFC 3406,RFC 2611,8,#7C43B5,#7C43B5
RFC 3406,RFC 3305,2,#7C43B5,#7C43B5
RFC 3406,RFC 2434,7,#7C43B5,#7C43B5
RFC 3406,RFC 3232,3,#7C43B5,#7C43B5
RFC 3406,RFC 2606,1,#7C43B5,#7C43B5
RFC 3406,RFC 1737,2,#7C43B5,#7C43B5
RFC 3406,RFC 2026,2,#7C43B5,#7C43B5
RFC 3406,RFC 2276,3,#7C43B5,#7C43B5
RFC 3406,RFC 1700,1,#7C43B5,#7C43B5
RFC 3406,RFC 1035,1,#7C43B5,#7C43B5
RFC 3406,RFC 2168,2,#7C43B5,#7C43B5
RFC 3406,ISO 8601,1,#7C43B5,#7C43B5
RFC 3641,ITU X.520,1,#7C43B5,#7C43B5
RFC 3641,ITU X.680,1,#7C43B5,#7C43B5
RFC 3641,ITU X.681,1,#7C43B5,#7C43B5
RFC 3641,ITU X.682,1,#7C43B5,#7C43B5
RFC 3641,ITU X.683,1,#7C43B5,#7C43B5
RFC 3641,ITU X.690,1,#7C43B5,#7C43B5
RFC 3641,ITU X.500,1,#7C43B5,#7C43B5
RFC 3641,RFC 3641,15,#7C43B5,#7C43B5
RFC 3641,RFC 2119,2,#7C43B5,#7C43B5
RFC 3641,RFC 2252,2,#7C43B5,#7C43B5
RFC 3641,RFC 2253,2,#7C43B5,#7C43B5
RFC 3641,RFC 2156,2,#7C43B5,#7C43B5
RFC 3641,RFC 822,1,#7C43B5,#7C43B5
RFC 3641,RFC 2234,1,#7C43B5,#7C43B5
RFC 3641,RFC 2028,1,#7C43B5,#7C43B5
RFC 3641,RFC 3377,1,#7C43B5,#7C43B5
RFC 3641,RFC 3642,1,#7C43B5,#7C43B5
RFC 3641,ISO 10646,1,#7C43B5,#7C43B5
RFC 3641,ISO 9594-6,1,#7C43B5,#7C43B5
RFC 3641,ISO 8824-1,1,#7C43B5,#7C43B5
RFC 3641,ISO 8824-2,1,#7C43B5,#7C43B5
RFC 3641,ISO 8824-3,1,#7C43B5,#7C43B5
RFC 3641,ISO 8824-4,1,#7C43B5,#7C43B5
RFC 3641,ISO 8825,1,#7C43B5,#7C43B5
RFC 3641,ISO 9594-1,1,#7C43B5,#7C43B5
RFC 4520,RFC 4510,4,#7C43B5,#7C43B5
RFC 4520,RFC 4520,18,#7C43B5,#7C43B5
RFC 4520,RFC 3383,4,#7C43B5,#7C43B5
RFC 4520,RFC 2434,5,#7C43B5,#7C43B5
RFC 4520,RFC 2119,3,#7C43B5,#7C43B5
RFC 4520,RFC 4234,3,#7C43B5,#7C43B5
RFC 4520,RFC 2578,5,#7C43B5,#7C43B5
RFC 4520,RFC 4512,6,#7C43B5,#7C43B5
RFC 4520,RFC 4511,10,#7C43B5,#7C43B5
RFC 4520,RFC 4516,3,#7C43B5,#7C43B5
RFC 4520,RFC 3629,3,#7C43B5,#7C43B5
RFC 4520,RFC 4422,3,#7C43B5,#7C43B5
RFC 4520,RFC 4513,3,#7C43B5,#7C43B5
RFC 4520,RFC 1779,3,#7C43B5,#7C43B5
RFC 4520,RFC 3494,3,#7C43B5,#7C43B5
RFC 4520,RFC 4514,2,#7C43B5,#7C43B5
RFC 4520,RFC 2026,3,#7C43B5,#7C43B5
RFC 4520,ISO 8824-1,1,#7C43B5,#7C43B5
RFC 4520,ISO 10646,1,#7C43B5,#7C43B5
RFC 5141,ITU ASN.1,1,#7C43B5,#7C43B5
RFC 5141,RFC 5141,27,#7C43B5,#7C43B5
RFC 5141,RFC 2141,5,#7C43B5,#7C43B5
RFC 5141,RFC 5234,4,#7C43B5,#7C43B5
RFC 5141,RFC 4646,3,#7C43B5,#7C43B5
RFC 5141,RFC 3406,3,#7C43B5,#7C43B5
RFC 5141,RFC 3061,4,#7C43B5,#7C43B5
RFC 5141,RFC 3151,3,#7C43B5,#7C43B5
RFC 5141,ISO 639-1,2,#7C43B5,#7C43B5
RFC 5141,ISO 9999-1,10,#7C43B5,#7C43B5
RFC 5141,ISO 9075-3,2,#7C43B5,#7C43B5
RFC 5141,ISO 128-20,1,#7C43B5,#7C43B5
RFC 5141,ISO 128-71,1,#7C43B5,#7C43B5
RFC 5141,ISO 9999,1,#7C43B5,#7C43B5
RFC 5141,ISO 20022,2,#7C43B5,#7C43B5
RFC 5141,ISO 5817,1,#7C43B5,#7C43B5
RFC 5141,ISO 9070,1,#7C43B5,#7C43B5
RFC 5141,ISO 8824-1,2,#7C43B5,#7C43B5
ITU F.401,ITU F.401,1,#7C43B5,#7C43B5
ITU F.401,RFC 822,1,#7C43B5,#7C43B5
ITU F.401,ISO 3166,2,#7C43B5,#7C43B5
ITU F.401,ISO 10021-2,1,#7C43B5,#7C43B5
ITU X.667,ITU X.660,2,#7C43B5,#7C43B5
ITU X.667,ITU X.680,3,#7C43B5,#7C43B5
ITU X.667,ITU X.500,1,#7C43B5,#7C43B5
ITU X.667,RFC 1321,4,#7C43B5,#7C43B5
ITU X.667,RFC 2141,2,#7C43B5,#7C43B5
ITU X.667,RFC 3061,1,#7C43B5,#7C43B5
ITU X.667,RFC 4122,1,#7C43B5,#7C43B5
ITU X.667,ISO 11578,2,#7C43B5,#7C43B5
ITU X.667,ISO 8802-3,5,#7C43B5,#7C43B5
ITU X.667,ISO 9834,2,#7C43B5,#7C43B5
ITU X.667,ISO 8824-1,3,#7C43B5,#7C43B5
ITU X.667,ISO 10118-3,2,#7C43B5,#7C43B5
ITU X.667,ISO 10646,2,#7C43B5,#7C43B5
ITU X.667,ISO 10118,1,#7C43B5,#7C43B5
ITU X.667,ISO 9594-1,1,#7C43B5,#7C43B5
ITU X.668,ITU X.660,3,#7C43B5,#7C43B5
ITU X.668,ITU X.680,2,#7C43B5,#7C43B5
ITU X.668,ITU Y.2213,1,#7C43B5,#7C43B5
ITU X.668,ITU F.771,1,#7C43B5,#7C43B5
ITU X.668,ITU H.621,1,#7C43B5,#7C43B5
ITU X.668,ISO 9834-9,6,#7C43B5,#7C43B5
ITU X.668,ISO 9834,3,#7C43B5,#7C43B5
ITU X.668,ISO 8824-1,2,#7C43B5,#7C43B5
ITU X.668,ISO 15962,1,#7C43B5,#7C43B5
ITU X.218,ITU X.410,2,#7C43B5,#7C43B5
ITU X.218,ISO 9066-1,2,#7C43B5,#7C43B5
ITU X.218,ISO 7498-1,1,#7C43B5,#7C43B5
ITU X.218,ISO 8824-1,1,#7C43B5,#7C43B5
ITU X.218,ISO 8825,1,#7C43B5,#7C43B5
ITU X.218,ISO 8822,1,#7C43B5,#7C43B5
ITU X.218,ISO 8649,1,#7C43B5,#7C43B5
ITU X.218,ISO 8650,1,#7C43B5,#7C43B5
ITU X.218,ISO 9066-2,1,#7C43B5,#7C43B5
ITU X.228,ITU X.410,1,#7C43B5,#7C43B5
ITU X.228,ISO 9066-2,2,#7C43B5,#7C43B5
ITU X.228,ISO 7498-1,1,#7C43B5,#7C43B5
ITU X.228,ISO 8824-1,1,#7C43B5,#7C43B5
ITU X.228,ISO 8825,1,#7C43B5,#7C43B5
ITU X.228,ISO 8822,1,#7C43B5,#7C43B5
ITU X.228,ISO 8649,1,#7C43B5,#7C43B5
ITU X.228,ISO 9066-1,1,#7C43B5,#7C43B5
ITU X.228,ISO 9072-1,1,#7C43B5,#7C43B5
ITU X.228,ISO 8650,1,#7C43B5,#7C43B5
ISO 10746-4,ISO 10746-4,2,#7C43B5,#7C43B5
ISO 10746-4,ISO 10746-1,1,#7C43B5,#7C43B5
ISO 10746-4,ISO 10746-2,17,#7C43B5,#7C43B5
ISO 10746-4,ISO 10746-3,5,#7C43B5,#7C43B5
ISO 10746-4,ISO 9074,2,#7C43B5,#7C43B5
ISO 10746-4,ISO 8807,1,#7C43B5,#7C43B5
ITU X.904,ITU Z.100,2,#7C43B5,#7C43B5
ITU X.904,ISO 10746-2,25,#7C43B5,#7C43B5
ITU X.904,ISO 10746-3,6,#7C43B5,#7C43B5
ITU X.904,ISO 10746-4,2,#7C43B5,#7C43B5
ITU X.904,ISO 10746-1,1,#7C43B5,#7C43B5
ITU X.904,ISO 8807,4,#7C43B5,#7C43B5
ITU X.904,ISO 10167,1,#7C43B5,#7C43B5
ITU X.904,ISO 135681,1,#7C43B5,#7C43B5
ITU X.904,ISO 9074,4,#7C43B5,#7C43B5
ITU X.910,ITU X.650,2,#7C43B5,#7C43B5
ITU X.910,ITU X.902,1,#7C43B5,#7C43B5
ITU X.910,ITU X.903,1,#7C43B5,#7C43B5
ITU X.910,ITU X.901,1,#7C43B5,#7C43B5
ITU X.910,ITU X.904,1,#7C43B5,#7C43B5
ITU X.910,ITU X.920,1,#7C43B5,#7C43B5
ITU X.910,ISO 14771,1,#7C43B5,#7C43B5
ITU X.910,ISO 10746-1,2,#7C43B5,#7C43B5
ITU X.910,ISO 9594,7,#7C43B5,#7C43B5
ITU X.910,ISO 7498-3,2,#7C43B5,#7C43B5
ITU X.910,ISO 10746-2,12,#7C43B5,#7C43B5
ITU X.910,ISO 10746-3,2,#7C43B5,#7C43B5
ITU X.910,ISO 10746-4,1,#7C43B5,#7C43B5
ITU X.910,ISO 13235,1,#7C43B5,#7C43B5
ITU X.910,ISO 14750,1,#7C43B5,#7C43B5
ITU X.930,ITU X.901,1,#7C43B5,#7C43B5
ITU X.930,ITU X.902,1,#7C43B5,#7C43B5
ITU X.930,ITU X.903,2,#7C43B5,#7C43B5
ITU X.930,ITU X.910,1,#7C43B5,#7C43B5
ITU X.930,ITU X.931,1,#7C43B5,#7C43B5
ITU X.930,ITU X.950,1,#7C43B5,#7C43B5
ITU X.930,ITU X.9601,1,#7C43B5,#7C43B5
ITU X.930,ISO 14753,2,#7C43B5,#7C43B5
ITU X.930,ISO 10746-1,1,#7C43B5,#7C43B5
ITU X.930,ISO 10746-2,2,#7C43B5,#7C43B5
ITU X.930,ISO 10746-3,6,#7C43B5,#7C43B5
ITU X.930,ISO 14771,2,#7C43B5,#7C43B5
ITU X.930,ISO 14752,1,#7C43B5,#7C43B5
ITU X.930,ISO 13235-1,2,#7C43B5,#7C43B5
ITU X.930,ISO 147691,1,#7C43B5,#7C43B5
ITU X.930,ISO 9075,1,#7C43B5,#7C43B5
ITU X.930,ISO 14769,3,#7C43B5,#7C43B5
ITU X.930,ISO 10476-3,2,#7C43B5,#7C43B5
ITU X.931,ITU X.210,1,#7C43B5,#7C43B5
ITU X.931,ITU X.902,1,#7C43B5,#7C43B5
ITU X.931,ITU X.903,1,#7C43B5,#7C43B5
ITU X.931,ITU X.920,1,#7C43B5,#7C43B5
ITU X.931,ITU X.930,1,#7C43B5,#7C43B5
ITU X.931,RFC 793,2,#7C43B5,#7C43B5
ITU X.931,ISO 14752,1,#7C43B5,#7C43B5
ITU X.931,ISO 10746-2,3,#7C43B5,#7C43B5
ITU X.931,ISO 10746-3,9,#7C43B5,#7C43B5
ITU X.931,ISO 10731,1,#7C43B5,#7C43B5
ITU X.931,ISO 14750,2,#7C43B5,#7C43B5
ITU X.931,ISO 14753,3,#7C43B5,#7C43B5
ITU X.952,ITU X.500,1,#7C43B5,#7C43B5
ITU X.952,ITU X.501,1,#7C43B5,#7C43B5
ITU X.952,ITU X.509,1,#7C43B5,#7C43B5
ITU X.952,ITU X.511,1,#7C43B5,#7C43B5
ITU X.952,ITU X.519,1,#7C43B5,#7C43B5
ITU X.952,ITU X.520,1,#7C43B5,#7C43B5
ITU X.952,ITU X.521,1,#7C43B5,#7C43B5
ITU X.952,ITU X.680,1,#7C43B5,#7C43B5
ITU X.952,ITU X.681,1,#7C43B5,#7C43B5
ITU X.952,ITU X.682,1,#7C43B5,#7C43B5
ITU X.952,ITU X.683,1,#7C43B5,#7C43B5
ITU X.952,ITU X.902,1,#7C43B5,#7C43B5
ITU X.952,ITU X.903,1,#7C43B5,#7C43B5
ITU X.952,ITU X.950,1,#7C43B5,#7C43B5
ITU X.952,ISO 13235,1,#7C43B5,#7C43B5
ITU X.952,ISO 13235-1,19,#7C43B5,#7C43B5
ITU X.952,ISO 9594-1,3,#7C43B5,#7C43B5
ITU X.952,ISO 13235-3,2,#7C43B5,#7C43B5
ITU X.952,ISO 9594-2,2,#7C43B5,#7C43B5
ITU X.952,ISO 9594-8,3,#7C43B5,#7C43B5
ITU X.952,ISO 9594-3,2,#7C43B5,#7C43B5
ITU X.952,ISO 9594-5,1,#7C43B5,#7C43B5
ITU X.952,ISO 9594-6,4,#7C43B5,#7C43B5
ITU X.952,ISO 9594-7,1,#7C43B5,#7C43B5
ITU X.952,ISO 8824-1,1,#7C43B5,#7C43B5
ITU X.952,ISO 8824-2,1,#7C43B5,#7C43B5
ITU X.952,ISO 8824-3,1,#7C43B5,#7C43B5
ITU X.952,ISO 8824-4,1,#7C43B5,#7C43B5
ITU X.952,ISO 10746-2,2,#7C43B5,#7C43B5
ITU X.952,ISO 10746-3,2,#7C43B5,#7C43B5
ITU X.952,ISO 13235-11,1,#7C43B5,#7C43B5
ITU X.960,ITU X.725,1,#7C43B5,#7C43B5
ITU X.960,ITU X.902,1,#7C43B5,#7C43B5
ITU X.960,ITU X.903,1,#7C43B5,#7C43B5
ITU X.960,ITU X.910,1,#7C43B5,#7C43B5
ITU X.960,ITU X.920,1,#7C43B5,#7C43B5
ITU X.960,ITU X.930,1,#7C43B5,#7C43B5
ITU X.960,ITU X.950,1,#7C43B5,#7C43B5
ITU X.960,ISO 10746-3,10,#7C43B5,#7C43B5
ITU X.960,ISO 10746-2,3,#7C43B5,#7C43B5
ITU X.960,ISO 14769,29,#7C43B5,#7C43B5
ITU X.960,ISO 8824-1,1,#7C43B5,#7C43B5
ITU X.960,ISO 10165-7,1,#7C43B5,#7C43B5
ITU X.960,ISO 14771,1,#7C43B5,#7C43B5
ITU X.960,ISO 14750,1,#7C43B5,#7C43B5
ITU X.960,ISO 14753,2,#7C43B5,#7C43B5
ITU X.960,ISO 13235-1,2,#7C43B5,#7C43B5
ITU X.960,ISO 10027,1,#7C43B5,#7C43B5
ITU X.960,ISO 13719,1,#7C43B5,#7C43B5
ITU X.960,ISO 15474,1,#7C43B5,#7C43B5
ISO 13568,ISO 10646-1,3,#7C43B5,#7C43B5
ISO 13568,ISO 10646-2,3,#7C43B5,#7C43B5
ISO 13568,ISO 14977,8,#7C43B5,#7C43B5
ISO 13568,ISO 10646,7,#7C43B5,#7C43B5
ISO 13568,ISO 8072,1,#7C43B5,#7C43B5
ISO 15285,ISO 15285,30,#7C43B5,#7C43B5
ISO 15285,ISO 11571,1,#7C43B5,#7C43B5
ISO 15285,ISO 10646,23,#7C43B5,#7C43B5
ISO 15285,ISO 10036,16,#7C43B5,#7C43B5
ISO 15285,ISO 10646-1,15,#7C43B5,#7C43B5
ISO 15285,ISO 9541-1,8,#7C43B5,#7C43B5
ISO 15285,ISO 3.4,1,#7C43B5,#7C43B5
ISO 15285,ISO 10180,4,#7C43B5,#7C43B5
ISO 15285,ISO 9541,6,#7C43B5,#7C43B5
ISO 15285,ISO 6429,3,#7C43B5,#7C43B5
ISO 15285,ISO 8072,1,#7C43B5,#7C43B5
ISO 15285,ISO 6937,1,#7C43B5,#7C43B5
ISO 15285,ISO 8859,1,#7C43B5,#7C43B5
ISO 15285,ISO 10367,1,#7C43B5,#7C43B5
ISO 15285,ISO 10538,1,#7C43B5,#7C43B5
ISO 15285,ISO 8859-1,1,#7C43B5,#7C43B5
ISO 233,ITU V.42,2,#7C43B5,#7C43B5
ISO 233,RFC 1321,3,#7C43B5,#7C43B5
ISO 233,RFC 1831,2,#7C43B5,#7C43B5
ISO 233,RFC 1833,4,#7C43B5,#7C43B5
ISO 233,RFC 1950,3,#7C43B5,#7C43B5
ISO 233,RFC 1951,5,#7C43B5,#7C43B5
ISO 233,RFC 1952,4,#7C43B5,#7C43B5
ISO 233,RFC 2440,6,#7C43B5,#7C43B5
ISO 233,RFC 2821,3,#7C43B5,#7C43B5
ISO 233,RFC 2822,3,#7C43B5,#7C43B5
ISO 233,RFC 791,4,#7C43B5,#7C43B5
ISO 233,ISO 233,484,#7C43B5,#7C43B5
ISO 233,ISO 2006,10,#7C43B5,#7C43B5
ISO 233,ISO 9945,4,#7C43B5,#7C43B5
ISO 233,ISO 9899,1,#7C43B5,#7C43B5
ISO 233,ISO 9945-1,1,#7C43B5,#7C43B5
ISO 233,ISO 9945-2,1,#7C43B5,#7C43B5
ISO 233,ISO 9945-3,1,#7C43B5,#7C43B5
ISO 233,ISO 9945-4,1,#7C43B5,#7C43B5
ISO 233,ISO 14652,2,#7C43B5,#7C43B5
ISO 233,ISO 10646,1,#7C43B5,#7C43B5
ISO 5428,ITU I.130,1,#7C43B5,#7C43B5
ISO 5428,ISO 5428,36,#7C43B5,#7C43B5
ISO 5428,ISO 11574,4,#7C43B5,#7C43B5
ISO 5428,ISO 11571,3,#7C43B5,#7C43B5
ISO 5428,ISO 11579-1,3,#7C43B5,#7C43B5
ISO 5428,ISO 15432,2,#7C43B5,#7C43B5
ITU Q.763,ITU Q.763,1,#7C43B5,#7C43B5
ITU Q.763,ITU X.680,1,#7C43B5,#7C43B5
ITU Q.763,ITU X.690,1,#7C43B5,#7C43B5
ITU Q.763,ITU X.219,1,#7C43B5,#7C43B5
ITU Q.763,ITU X.229,2,#7C43B5,#7C43B5
ITU Q.763,ITU G.704,1,#7C43B5,#7C43B5
ITU Q.763,ITU Q.931,9,#7C43B5,#7C43B5
ITU Q.763,ITU Q.850,1,#7C43B5,#7C43B5
ITU Q.763,ITU Q.703,1,#7C43B5,#7C43B5
ITU Q.763,ITU Q.704,1,#7C43B5,#7C43B5
ITU Q.763,ITU Q.2763,1,#7C43B5,#7C43B5
ITU Q.763,ITU Q.1218,3,#7C43B5,#7C43B5
ITU Q.763,ITU Q.1228,1,#7C43B5,#7C43B5
ITU Q.763,ITU Q.762,1,#7C43B5,#7C43B5
ITU Q.763,ITU Q.761,1,#7C43B5,#7C43B5
ITU Q.763,ITU E.164,6,#7C43B5,#7C43B5
ITU Q.763,ITU X.121,6,#7C43B5,#7C43B5
ITU Q.763,ITU F.69,4,#7C43B5,#7C43B5
ITU Q.763,ITU Q.104,1,#7C43B5,#7C43B5
ITU Q.763,ITU X.209,3,#7C43B5,#7C43B5
ITU Q.763,ISO 8824-1,1,#7C43B5,#7C43B5
ITU Q.763,ISO 8825,1,#7C43B5,#7C43B5
ISO 24824-1,ITU X.667,1,#7C43B5,#7C43B5
ISO 24824-1,ITU X.680,1,#7C43B5,#7C43B5
